time,src,dst,protocol,length
1784852066.7095392,192.168.8.138,172.64.155.209,6,1454
1784852066.7105365,192.168.8.138,172.64.155.209,6,1454
1784852066.7115407,192.168.8.138,172.64.155.209,6,1454
1784852066.7115407,192.168.8.138,172.64.155.209,6,1454
1784852066.7125525,192.168.8.138,172.64.155.209,6,1454
1784852066.7139657,192.168.8.138,172.64.155.209,6,1454
1784852066.7139657,192.168.8.138,172.64.155.209,6,1454
1784852066.7149756,34.107.243.93,192.168.8.138,6,78
1784852066.7159803,172.64.155.209,192.168.8.138,6,54
1784852066.7159803,172.64.155.209,192.168.8.138,6,54
1784852066.7169752,172.64.155.209,192.168.8.138,6,54
1784852066.7169752,172.64.155.209,192.168.8.138,6,54
1784852066.7179766,172.64.155.209,192.168.8.138,6,54
1784852066.7179766,172.64.155.209,192.168.8.138,6,54
1784852066.718979,172.64.155.209,192.168.8.138,6,54
1784852066.719982,192.168.8.138,172.64.155.209,6,1454
1784852066.719982,192.168.8.138,172.64.155.209,6,1454
1784852066.7209773,192.168.8.138,172.64.155.209,6,1454
1784852066.7222939,192.168.8.138,172.64.155.209,6,1454
1784852066.7222939,192.168.8.138,172.64.155.209,6,1454
1784852066.7233067,192.168.8.138,172.64.155.209,6,1454
1784852066.724304,192.168.8.138,172.64.155.209,6,1454
1784852066.724304,192.168.8.138,172.64.155.209,6,1454
1784852066.7253044,192.168.8.138,172.64.155.209,6,1454
1784852066.7253044,192.168.8.138,172.64.155.209,6,1454
1784852066.7268193,192.168.8.138,172.64.155.209,6,1454
1784852066.7268193,192.168.8.138,172.64.155.209,6,1454
1784852066.7281997,192.168.8.138,172.64.155.209,6,1454
1784852066.7292109,192.168.8.138,172.64.155.209,6,1454
1784852066.7292109,192.168.8.138,172.64.155.209,6,1454
1784852066.7312126,172.64.155.209,192.168.8.138,6,54
1784852066.7312126,172.64.155.209,192.168.8.138,6,54
1784852066.7312126,192.168.8.138,172.64.155.209,6,1454
1784852066.73275,192.168.8.138,172.64.155.209,6,1454
1784852066.7342925,192.168.8.138,172.64.155.209,6,1454
1784852066.7352955,192.168.8.138,172.64.155.209,6,1454
1784852066.736295,192.168.8.138,172.64.155.209,6,1454
1784852066.736295,192.168.8.138,172.64.155.209,6,1454
1784852066.7372983,192.168.8.138,172.64.155.209,6,1454
1784852066.7526095,172.64.155.209,192.168.8.138,6,54
1784852066.7535996,172.64.155.209,192.168.8.138,6,54
1784852066.7535996,172.64.155.209,192.168.8.138,6,54
1784852066.7548778,172.64.155.209,192.168.8.138,6,54
1784852066.7548778,172.64.155.209,192.168.8.138,6,54
1784852066.755889,172.64.155.209,192.168.8.138,6,54
1784852066.755889,172.64.155.209,192.168.8.138,6,54
1784852066.755889,172.64.155.209,192.168.8.138,6,54
1784852066.7573025,192.168.8.138,172.64.155.209,6,1454
1784852066.7583127,192.168.8.138,172.64.155.209,6,1454
1784852066.7583127,192.168.8.138,172.64.155.209,6,1289
1784852066.7712758,172.64.155.209,192.168.8.138,6,54
1784852066.7712758,172.64.155.209,192.168.8.138,6,54
1784852066.7722762,172.64.155.209,192.168.8.138,6,54
1784852066.7722762,172.64.155.209,192.168.8.138,6,54
1784852066.7756786,172.64.155.209,192.168.8.138,6,1454
1784852066.7766747,192.168.8.138,172.64.155.209,6,54
1784852066.7766747,172.64.155.209,192.168.8.138,6,637
1784852066.7781725,172.64.155.209,192.168.8.138,6,723
1784852066.7781725,172.64.155.209,192.168.8.138,6,85
1784852066.7781725,192.168.8.138,172.64.155.209,6,54
1784852066.7836945,172.64.155.209,192.168.8.138,6,1454
1784852066.7850103,172.64.155.209,192.168.8.138,6,657
1784852066.786024,192.168.8.138,172.64.155.209,6,54
1784852066.786024,172.64.155.209,192.168.8.138,6,1454
1784852066.786024,192.168.8.138,172.64.155.209,6,54
1784852066.78748,172.64.155.209,192.168.8.138,6,1454
1784852066.78748,192.168.8.138,172.64.155.209,6,54
1784852066.7884915,172.64.155.209,192.168.8.138,6,1454
1784852066.7884915,192.168.8.138,172.64.155.209,6,54
1784852066.7894933,172.64.155.209,192.168.8.138,6,1454
1784852066.790501,192.168.8.138,172.64.155.209,6,54
1784852066.790501,172.64.155.209,192.168.8.138,6,1127
1784852066.791492,172.64.155.209,192.168.8.138,6,85
1784852066.79249,192.168.8.138,172.64.155.209,6,54
1784852066.79249,172.64.155.209,192.168.8.138,6,54
1784852066.7934914,172.64.155.209,192.168.8.138,6,54
1784852066.7934914,172.64.155.209,192.168.8.138,6,54
1784852066.7948518,192.168.8.138,172.64.155.209,6,54
1784852066.795668,192.168.8.138,172.64.155.209,6,54
1784852066.8108096,172.64.155.209,192.168.8.138,6,54
1784852066.811821,172.64.155.209,192.168.8.138,6,54
1784852066.811821,172.64.155.209,192.168.8.138,6,54
1784852066.811821,172.64.155.209,192.168.8.138,6,54
1784852066.8131676,172.64.155.209,192.168.8.138,6,54
1784852066.8131676,172.64.155.209,192.168.8.138,6,54
1784852066.8141778,172.64.155.209,192.168.8.138,6,54
1784852066.8141778,172.64.155.209,192.168.8.138,6,54
1784852066.8315928,172.64.155.209,192.168.8.138,6,54
1784852066.867741,172.64.155.209,192.168.8.138,6,1454
1784852066.86874,172.64.155.209,192.168.8.138,6,631
1784852066.8697407,192.168.8.138,172.64.155.209,6,54
1784852066.8697407,172.64.155.209,192.168.8.138,6,104
1784852066.8707428,172.64.155.209,192.168.8.138,6,85
1784852066.8707428,192.168.8.138,172.64.155.209,6,54
1784852066.871792,172.64.155.209,192.168.8.138,6,1454
1784852066.871792,172.64.155.209,192.168.8.138,6,580
1784852066.8728058,192.168.8.138,172.64.155.209,6,54
1784852066.8738043,172.64.155.209,192.168.8.138,6,1454
1784852066.8738043,172.64.155.209,192.168.8.138,6,1454
1784852066.8748028,192.168.8.138,172.64.155.209,6,54
1784852066.8748028,172.64.155.209,192.168.8.138,6,638
1784852066.876246,172.64.155.209,192.168.8.138,6,85
1784852066.876246,192.168.8.138,172.64.155.209,6,54
1784852066.8897786,172.64.155.209,192.168.8.138,6,1454
1784852066.8897786,172.64.155.209,192.168.8.138,6,633
1784852066.8907812,172.64.155.209,192.168.8.138,6,226
1784852066.8907812,192.168.8.138,172.64.155.209,6,54
1784852066.8921292,172.64.155.209,192.168.8.138,6,85
1784852066.892959,192.168.8.138,172.64.155.209,6,54
1784852066.893974,172.64.155.209,192.168.8.138,6,1454
1784852066.8949776,172.64.155.209,192.168.8.138,6,583
1784852066.8949776,192.168.8.138,172.64.155.209,6,54
1784852066.896209,172.64.155.209,192.168.8.138,6,1454
1784852066.897419,172.64.155.209,192.168.8.138,6,650
1784852066.897419,172.64.155.209,192.168.8.138,6,85
1784852066.8984509,192.168.8.138,172.64.155.209,6,54
1784852066.9358776,192.168.8.138,172.64.155.209,6,1454
1784852066.93688,192.168.8.138,172.64.155.209,6,1454
1784852066.9378781,192.168.8.138,172.64.155.209,6,1454
1784852066.9378781,192.168.8.138,172.64.155.209,6,1454
1784852066.93888,192.168.8.138,172.64.155.209,6,1454
1784852066.9398801,192.168.8.138,172.64.155.209,6,1454
1784852066.9409688,192.168.8.138,172.64.155.209,6,896
1784852066.9409688,192.168.8.138,172.64.155.209,6,228
1784852066.9584324,172.64.155.209,192.168.8.138,6,1454
1784852066.9584324,172.64.155.209,192.168.8.138,6,638
1784852066.9594326,172.64.155.209,192.168.8.138,6,1290
1784852066.9604301,172.64.155.209,192.168.8.138,6,85
1784852066.9604301,192.168.8.138,172.64.155.209,6,54
1784852066.9773512,172.64.155.209,192.168.8.138,6,1454
1784852066.97835,172.64.155.209,192.168.8.138,6,592
1784852066.9793754,172.64.155.209,192.168.8.138,6,132
1784852066.980427,172.64.155.209,192.168.8.138,6,85
1784852066.980427,192.168.8.138,172.64.155.209,6,54
1784852066.9964385,172.64.155.209,192.168.8.138,6,54
1784852066.9964385,172.64.155.209,192.168.8.138,6,54
1784852067.012663,172.64.155.209,192.168.8.138,6,54
1784852067.01707,172.64.155.209,192.168.8.138,6,54
1784852067.0299366,172.64.155.209,192.168.8.138,6,1454
1784852067.033937,172.64.155.209,192.168.8.138,6,621
1784852067.0379376,172.64.155.209,192.168.8.138,6,732
1784852067.0423894,172.64.155.209,192.168.8.138,6,85
1784852067.0479136,192.168.8.138,172.64.155.209,6,54
1784852067.0544803,192.168.8.138,172.64.155.209,6,1454
1784852067.0564864,192.168.8.138,172.64.155.209,6,1454
1784852067.061392,192.168.8.138,172.64.155.209,6,1454
1784852067.0634332,192.168.8.138,172.64.155.209,6,1454
1784852067.065506,192.168.8.138,172.64.155.209,6,1454
1784852067.0697246,192.168.8.138,172.64.155.209,6,1454
1784852067.0720272,192.168.8.138,172.64.155.209,6,979
1784852067.0730615,192.168.8.138,172.64.155.209,6,1454
1784852067.0742686,192.168.8.138,172.64.155.209,6,1454
1784852067.075633,192.168.8.138,172.64.155.209,6,1454
1784852067.0766366,192.168.8.138,172.64.155.209,6,1454
1784852067.077634,192.168.8.138,172.64.155.209,6,1454
1784852067.0786366,192.168.8.138,172.64.155.209,6,1454
1784852067.0796356,192.168.8.138,172.64.155.209,6,1454
1784852067.0806398,192.168.8.138,172.64.155.209,6,1454
1784852067.081633,192.168.8.138,172.64.155.209,6,1454
1784852067.081633,192.168.8.138,172.64.155.209,6,1454
1784852067.0826359,192.168.8.138,172.64.155.209,6,1454
1784852067.0826359,192.168.8.138,172.64.155.209,6,685
1784852067.0839198,192.168.8.138,172.64.155.209,6,1454
1784852067.0839198,192.168.8.138,172.64.155.209,6,1321
1784852067.0901327,172.64.155.209,192.168.8.138,6,1454
1784852067.093132,192.168.8.138,172.64.155.209,6,54
1784852067.09842,172.64.155.209,192.168.8.138,6,618
1784852067.0994194,172.64.155.209,192.168.8.138,6,1454
1784852067.1004195,172.64.155.209,192.168.8.138,6,394
1784852067.1014223,172.64.155.209,192.168.8.138,6,85
1784852067.1024222,192.168.8.138,172.64.155.209,6,54
1784852067.1034188,172.64.155.209,192.168.8.138,6,54
1784852067.1034188,172.64.155.209,192.168.8.138,6,54
1784852067.104422,172.64.155.209,192.168.8.138,6,54
1784852067.104422,172.64.155.209,192.168.8.138,6,54
1784852067.1054199,192.168.8.138,172.64.155.209,6,54
1784852067.1054199,192.168.8.138,172.64.155.209,6,54
1784852067.106419,192.168.8.138,172.64.155.209,6,54
1784852067.12062,172.64.155.209,192.168.8.138,6,54
1784852067.1216261,172.64.155.209,192.168.8.138,6,54
1784852067.1226237,172.64.155.209,192.168.8.138,6,54
1784852067.1237514,172.64.155.209,192.168.8.138,6,54
1784852067.1242595,172.64.155.209,192.168.8.138,6,89
1784852067.1252854,172.64.155.209,192.168.8.138,6,1454
1784852067.1252854,172.64.155.209,192.168.8.138,6,603
1784852067.126269,192.168.8.138,172.64.155.209,6,54
1784852067.126269,172.64.155.209,192.168.8.138,6,1454
1784852067.127274,192.168.8.138,172.64.155.209,6,54
1784852067.127274,172.64.155.209,192.168.8.138,6,835
1784852067.1284168,172.64.155.209,192.168.8.138,6,85
1784852067.1294227,192.168.8.138,172.64.155.209,6,54
1784852067.1404448,172.64.155.209,192.168.8.138,6,54
1784852067.1414313,192.168.8.138,172.64.155.209,6,54
1784852067.1546142,172.64.155.209,192.168.8.138,6,1454
1784852067.1556125,172.64.155.209,192.168.8.138,6,619
1784852067.1556125,192.168.8.138,172.64.155.209,6,54
1784852067.1566167,172.64.155.209,192.168.8.138,6,1454
1784852067.1576138,172.64.155.209,192.168.8.138,6,386
1784852067.158121,172.64.155.209,192.168.8.138,6,85
1784852067.159137,192.168.8.138,172.64.155.209,6,54
1784852067.1732643,192.168.8.138,172.64.155.209,6,1454
1784852067.1732643,192.168.8.138,172.64.155.209,6,1454
1784852067.17426,192.168.8.138,172.64.155.209,6,1454
1784852067.17426,192.168.8.138,172.64.155.209,6,1454
1784852067.1752756,192.168.8.138,172.64.155.209,6,1454
1784852067.176365,192.168.8.138,172.64.155.209,6,764
1784852067.176365,192.168.8.138,172.64.155.209,6,217
1784852067.1843762,192.168.8.138,172.64.155.209,6,1454
1784852067.1853778,192.168.8.138,172.64.155.209,6,1454
1784852067.1863794,192.168.8.138,172.64.155.209,6,1454
1784852067.1863794,192.168.8.138,172.64.155.209,6,1454
1784852067.1873765,192.168.8.138,172.64.155.209,6,1454
1784852067.1873765,192.168.8.138,172.64.155.209,6,1454
1784852067.1883807,192.168.8.138,172.64.155.209,6,905
1784852067.1893778,192.168.8.138,172.64.155.209,6,1454
1784852067.1893778,192.168.8.138,172.64.155.209,6,1454
1784852067.19061,192.168.8.138,172.64.155.209,6,1454
1784852067.191608,192.168.8.138,172.64.155.209,6,1454
1784852067.1926074,192.168.8.138,172.64.155.209,6,1454
1784852067.1926074,192.168.8.138,172.64.155.209,6,1454
1784852067.1940756,192.168.8.138,172.64.155.209,6,154
1784852067.195088,172.64.155.209,192.168.8.138,6,1454
1784852067.1960902,192.168.8.138,172.64.155.209,6,54
1784852067.1960902,172.64.155.209,192.168.8.138,6,763
1784852067.1970856,172.64.155.209,192.168.8.138,6,101
1784852067.1980872,172.64.155.209,192.168.8.138,6,85
1784852067.1980872,192.168.8.138,172.64.155.209,6,54
1784852067.2203672,172.64.155.209,192.168.8.138,6,54
1784852067.2213657,172.64.155.209,192.168.8.138,6,54
1784852067.2213657,172.64.155.209,192.168.8.138,6,54
1784852067.240377,172.64.155.209,192.168.8.138,6,54
1784852067.2418075,172.64.155.209,192.168.8.138,6,54
1784852067.2709403,172.64.155.209,192.168.8.138,6,54
1784852067.27194,172.64.155.209,192.168.8.138,6,54
1784852067.27194,172.64.155.209,192.168.8.138,6,54
1784852067.2729378,172.64.155.209,192.168.8.138,6,54
1784852067.2921221,172.64.155.209,192.168.8.138,6,602
1784852067.2921221,172.64.155.209,192.168.8.138,6,101
1784852067.2931213,172.64.155.209,192.168.8.138,6,85
1784852067.2941213,192.168.8.138,172.64.155.209,6,54
1784852067.332888,192.168.8.138,172.64.155.209,6,1454
1784852067.332888,192.168.8.138,172.64.155.209,6,1454
1784852067.3343604,192.168.8.138,172.64.155.209,6,1454
1784852067.334865,192.168.8.138,172.64.155.209,6,1454
1784852067.334865,192.168.8.138,172.64.155.209,6,1454
1784852067.336084,192.168.8.138,172.64.155.209,6,1454
1784852067.336084,192.168.8.138,172.64.155.209,6,782
1784852067.3370821,192.168.8.138,172.64.155.209,6,1454
1784852067.3370821,192.168.8.138,172.64.155.209,6,1454
1784852067.3380828,192.168.8.138,172.64.155.209,6,1454
1784852067.3380828,192.168.8.138,172.64.155.209,6,1454
1784852067.3390841,192.168.8.138,172.64.155.209,6,1454
1784852067.3400843,192.168.8.138,172.64.155.209,6,1454
1784852067.3410857,192.168.8.138,172.64.155.209,6,743
1784852067.3410857,192.168.8.138,172.64.155.209,6,1454
1784852067.3420858,192.168.8.138,172.64.155.209,6,1454
1784852067.3430862,192.168.8.138,172.64.155.209,6,1454
1784852067.3430862,192.168.8.138,172.64.155.209,6,1454
1784852067.3440857,192.168.8.138,172.64.155.209,6,1454
1784852067.3440857,192.168.8.138,172.64.155.209,6,1454
1784852067.345084,192.168.8.138,172.64.155.209,6,770
1784852067.3767252,192.168.8.138,172.64.155.209,6,1454
1784852067.3777275,192.168.8.138,172.64.155.209,6,1454
1784852067.3787706,192.168.8.138,172.64.155.209,6,1454
1784852067.3787706,192.168.8.138,172.64.155.209,6,1454
1784852067.38011,192.168.8.138,172.64.155.209,6,1454
1784852067.38011,192.168.8.138,172.64.155.209,6,601
1784852067.3811126,192.168.8.138,172.64.155.209,6,1454
1784852067.3811126,192.168.8.138,172.64.155.209,6,1454
1784852067.3811126,192.168.8.138,172.64.155.209,6,1454
1784852067.3823795,192.168.8.138,172.64.155.209,6,1454
1784852067.3833892,192.168.8.138,172.64.155.209,6,472
1784852067.3853915,172.64.155.209,192.168.8.138,6,54
1784852067.401084,172.64.155.209,192.168.8.138,6,54
1784852067.4020388,172.64.155.209,192.168.8.138,6,54
1784852067.403041,172.64.155.209,192.168.8.138,6,54
1784852067.403041,172.64.155.209,192.168.8.138,6,54
1784852067.4243684,172.64.155.209,192.168.8.138,6,54
1784852067.425365,172.64.155.209,192.168.8.138,6,54
1784852067.425365,172.64.155.209,192.168.8.138,6,54
1784852067.4414134,172.64.155.209,192.168.8.138,6,54
1784852067.4414134,172.64.155.209,192.168.8.138,6,54
1784852067.4634876,172.64.155.209,192.168.8.138,6,54
1784852067.4906068,172.64.155.209,192.168.8.138,6,54
1784852067.5101485,172.64.155.209,192.168.8.138,6,1454
1784852067.5101485,172.64.155.209,192.168.8.138,6,538
1784852067.512612,172.64.155.209,192.168.8.138,6,139
1784852067.512612,172.64.155.209,192.168.8.138,6,85
1784852067.512612,172.64.155.209,192.168.8.138,6,598
1784852067.5136542,172.64.155.209,192.168.8.138,6,109
1784852067.5136542,172.64.155.209,192.168.8.138,6,85
1784852067.5146568,192.168.8.138,172.64.155.209,6,54
1784852067.535862,172.64.155.209,192.168.8.138,6,1454
1784852067.535862,172.64.155.209,192.168.8.138,6,606
1784852067.5368633,172.64.155.209,192.168.8.138,6,144
1784852067.5378659,172.64.155.209,192.168.8.138,6,85
1784852067.538871,192.168.8.138,172.64.155.209,6,54
1784852067.538871,172.64.155.209,192.168.8.138,6,1454
1784852067.5398662,172.64.155.209,192.168.8.138,6,925
1784852067.5408678,172.64.155.209,192.168.8.138,6,1454
1784852067.5408678,192.168.8.138,172.64.155.209,6,54
1784852067.5418625,172.64.155.209,192.168.8.138,6,568
1784852067.5418625,172.64.155.209,192.168.8.138,6,85
1784852067.542862,192.168.8.138,172.64.155.209,6,54
1784852067.674275,172.64.155.209,192.168.8.138,6,1454
1784852067.6752787,172.64.155.209,192.168.8.138,6,661
1784852067.6758718,172.64.155.209,192.168.8.138,6,343
1784852067.6763282,172.64.155.209,192.168.8.138,6,85
1784852067.6763282,192.168.8.138,172.64.155.209,6,54
1784852067.7909286,172.64.155.209,192.168.8.138,6,1454
1784852067.7909286,172.64.155.209,192.168.8.138,6,632
1784852067.7909286,172.64.155.209,192.168.8.138,6,175
1784852067.7924898,172.64.155.209,192.168.8.138,6,85
1784852067.7924898,192.168.8.138,172.64.155.209,6,54
1784852068.025957,172.64.155.209,192.168.8.138,6,1454
1784852068.0269608,172.64.155.209,192.168.8.138,6,591
1784852068.0269608,172.64.155.209,192.168.8.138,6,1454
1784852068.0284703,192.168.8.138,172.64.155.209,6,54
1784852068.0284703,172.64.155.209,192.168.8.138,6,777
1784852068.0290003,172.64.155.209,192.168.8.138,6,85
1784852068.0290003,192.168.8.138,172.64.155.209,6,54
1784852068.1069613,172.64.155.209,192.168.8.138,6,1454
1784852068.1089835,172.64.155.209,192.168.8.138,6,634
1784852068.1099875,172.64.155.209,192.168.8.138,6,144
1784852068.110986,172.64.155.209,192.168.8.138,6,85
1784852068.110986,192.168.8.138,172.64.155.209,6,54
1784852068.797487,192.168.8.138,172.64.155.209,6,1454
1784852068.798881,192.168.8.138,172.64.155.209,6,1454
1784852068.7998953,192.168.8.138,172.64.155.209,6,1454
1784852068.8011456,192.168.8.138,172.64.155.209,6,1454
1784852068.8011456,192.168.8.138,172.64.155.209,6,1454
1784852068.8023844,192.168.8.138,172.64.155.209,6,1454
1784852068.8033993,192.168.8.138,172.64.155.209,6,867
1784852068.80661,192.168.8.138,172.64.155.209,6,1454
1784852068.809474,192.168.8.138,172.64.155.209,6,1454
1784852068.8104756,192.168.8.138,172.64.155.209,6,1454
